Q/F,24,48,72,96,120,144,168,192,216,240,264,288,312,336,360,384,408,432,456,480,504,528,552,576,600,624,648,672,696,720,744,768,792,816,840,864,888,912,936,960,984,1008,1032,1056,1080,1104,1128,1152,1176,1200,1224,1248,1272,1296,1320,1344,1368,1392,1416,1440,1464,1488,1512,1536,1560,1584,1608,1632,1656,1680,1704,1728,1752,1776,1800,1824,1848,1872,1896,1920
504,25.832172%,63.636426%,101.727736%,130.356899%,166.568293%,175.186763%,197.529914%,246.843998%,265.480510%,303.995883%,290.173831%,325.626177%,340.441562%,369.535936%,403.606970%,403.582773%,391.211524%,444.273553%,464.654008%,473.398660%,515.021420%,451.023767%,501.447794%,505.142985%,517.077371%,536.145705%,560.753765%,564.529396%,569.674474%,575.748967%,598.922948%,622.837408%,586.714686%,615.733399%,629.580865%,691.853967%,639.213495%,647.121820%,665.292346%,635.770048%,662.630579%,665.198869%,639.191867%,717.584087%,696.423007%,723.456852%,732.885892%,732.117872%,714.458811%,692.486343%,744.176620%,742.161629%,723.656379%,721.480717%,754.964283%,778.472138%,780.130475%,772.715595%,799.292226%,796.945569%,785.383116%,807.791160%,833.135380%,855.847243%,788.146971%,821.661427%,831.620761%,854.146640%,857.867876%,848.889018%,847.209390%,837.987775%,888.930332%,894.077934%,848.010906%,843.295858%,888.395438%,880.386465%,881.938904%,898.110247%
528,31.975292%,67.749852%,107.419815%,126.803234%,171.324449%,189.470586%,215.019378%,253.213927%,268.330439%,294.005309%,309.444367%,336.369198%,353.520307%,370.949474%,397.970576%,420.057523%,435.224234%,446.161999%,480.576289%,502.460110%,497.632042%,479.125306%,516.448500%,536.267102%,540.100099%,568.669249%,546.790710%,597.544775%,584.368758%,577.792470%,610.986004%,617.248990%,614.759202%,617.044713%,627.730051%,649.485502%,676.298786%,647.130727%,659.142567%,665.032065%,677.065654%,706.047046%,684.434750%,709.434463%,737.868864%,714.904232%,739.870778%,689.914838%,704.341989%,724.061636%,765.511576%,714.044106%,780.258966%,739.230823%,779.579167%,801.314555%,760.891069%,828.840357%,772.074059%,794.921959%,813.949641%,803.665761%,810.366344%,864.981609%,852.962689%,864.302964%,846.949450%,848.758115%,879.560983%,827.000585%,878.300516%,850.802738%,880.487327%,879.221368%,889.758613%,867.338827%,912.029611%,896.403386%,919.087264%,925.268268%
552,35.456245%,74.070191%,108.757144%,145.638482%,177.354027%,194.416737%,215.247855%,254.184560%,268.967390%,333.447226%,298.670766%,326.541679%,369.525031%,403.013770%,420.587952%,446.202333%,437.079442%,449.713742%,475.165100%,489.297653%,519.225621%,505.980070%,509.832009%,533.969155%,555.209807%,605.998710%,573.442881%,551.814317%,610.447012%,572.465956%,610.342124%,644.070471%,622.095128%,620.782309%,666.556336%,653.924525%,682.482390%,653.085211%,660.585296%,701.583145%,701.087923%,679.090778%,687.408947%,701.082316%,719.337350%,726.496160%,676.103274%,756.872973%,745.966197%,766.906325%,743.631027%,788.388173%,771.634881%,791.145792%,774.410311%,786.410586%,824.345526%,803.335469%,769.533538%,800.857803%,786.199854%,761.198192%,827.674226%,825.216456%,838.372390%,845.295233%,832.589143%,833.405839%,855.198448%,850.525689%,813.742626%,868.222854%,878.209395%,888.870604%,854.706645%,873.787953%,874.803730%,893.167115%,966.268180%,934.032377%
576,35.953969%,67.782898%,113.857490%,155.179926%,198.614162%,195.279320%,220.517188%,254.776102%,302.870633%,316.458793%,315.275103%,339.503134%,373.971394%,402.617777%,422.144251%,463.445987%,396.169592%,468.920631%,475.057829%,509.593410%,545.857805%,510.550057%,522.839124%,562.879878%,568.832708%,595.985389%,566.442754%,592.660303%,526.265241%,636.845807%,648.181035%,635.755593%,627.280799%,668.985976%,687.724718%,667.203270%,647.879309%,649.204027%,675.892338%,680.368690%,700.606821%,718.193828%,677.323193%,712.429019%,692.599918%,744.520135%,759.016954%,756.913549%,709.905187%,746.317154%,763.947924%,809.735781%,809.716639%,765.685956%,789.235671%,807.507800%,791.883567%,766.917115%,806.807378%,827.508337%,816.396740%,844.092562%,865.305684%,838.123996%,843.989635%,827.505143%,843.334902%,862.429564%,886.993437%,860.978504%,844.290490%,837.368704%,898.792524%,896.712738%,865.118707%,886.388368%,913.537292%,917.974735%,902.715534%,945.380909%
600,35.865510%,78.278485%,113.683911%,155.541862%,189.514049%,207.161922%,238.339709%,265.744060%,273.592721%,334.455152%,327.868343%,337.331952%,379.408717%,406.977514%,421.045706%,472.791590%,459.623796%,460.153331%,496.530547%,529.448870%,529.826039%,518.013509%,520.231571%,574.165005%,567.413949%,617.561344%,567.096118%,615.244819%,611.314422%,609.517198%,628.664769%,608.290784%,634.922862%,653.659399%,722.413636%,693.741870%,754.984476%,680.344424%,699.134858%,738.816206%,733.578186%,728.503490%,726.172945%,757.726775%,757.529428%,754.780834%,784.573361%,806.976635%,758.689028%,764.747376%,806.203618%,799.007323%,832.974187%,832.462004%,808.451534%,811.103641%,819.796006%,830.741462%,796.415568%,802.303000%,844.973178%,850.484059%,868.829139%,904.501418%,858.356258%,834.207786%,869.199907%,893.429027%,917.495365%,891.359730%,871.025093%,913.201137%,904.066461%,935.366984%,883.595362%,821.354774%,925.473383%,931.746432%,955.923410%,910.488490%
624,37.516064%,78.101249%,119.408995%,155.708275%,200.278231%,195.897225%,239.680954%,277.254393%,309.543669%,324.976066%,338.512658%,383.609782%,378.566369%,405.711559%,448.869565%,479.599733%,476.461739%,488.378847%,516.913116%,505.760824%,554.583222%,545.006901%,560.099052%,560.584433%,590.878141%,613.662334%,606.535259%,595.511964%,638.593549%,654.730742%,682.871509%,673.339725%,629.318065%,690.954649%,658.892319%,697.335378%,696.285162%,696.518870%,708.646005%,724.602083%,711.899049%,707.977212%,698.568792%,688.472140%,747.576933%,770.308349%,743.269413%,816.970961%,785.965228%,803.297511%,826.259220%,797.820764%,806.531025%,781.435656%,814.270041%,815.839816%,838.068955%,849.166804%,802.915027%,813.379816%,848.390481%,844.490860%,861.623139%,901.849125%,883.042698%,854.714829%,874.830230%,892.924595%,928.975882%,879.703908%,887.215914%,902.895025%,900.313329%,887.519838%,894.363334%,881.456141%,927.706645%,934.409006%,967.608760%,957.259385%
648,42.270339%,86.261577%,118.715065%,163.089867%,200.213867%,205.036932%,249.423811%,293.695708%,328.676073%,341.443916%,323.763846%,369.695412%,389.402544%,402.622628%,445.466547%,491.700290%,465.749117%,479.206868%,514.871605%,532.524548%,561.075828%,529.959593%,539.623937%,616.636449%,626.219688%,636.121651%,559.998980%,598.353520%,595.033962%,621.278861%,688.431101%,664.382145%,626.719864%,669.266115%,703.007003%,674.945073%,743.797182%,678.828207%,709.172678%,702.623933%,730.146645%,776.217882%,716.624187%,778.280609%,777.210100%,767.405292%,796.444816%,783.973150%,790.318278%,778.210701%,794.627375%,810.742561%,845.408328%,774.919532%,827.829646%,831.260609%,841.204915%,841.923254%,843.514831%,859.515745%,857.494696%,861.018694%,868.364364%,864.230405%,872.043201%,886.154420%,891.545027%,928.617587%,929.076598%,912.357242%,921.332684%,910.194615%,952.676541%,941.040830%,906.402517%,906.933271%,928.173019%,914.625395%,969.140499%,980.450304%
672,41.578711%,80.137998%,127.207352%,157.275400%,219.961079%,220.915714%,249.333922%,264.918428%,333.295446%,361.787842%,360.511450%,396.655952%,415.031439%,433.324361%,446.982494%,488.386997%,475.488757%,464.267080%,510.631916%,525.319828%,583.988501%,543.864641%,574.482227%,610.038587%,609.297913%,600.553932%,614.882471%,623.476352%,620.896473%,689.356525%,685.369014%,696.781151%,685.859426%,688.969029%,723.305096%,721.442113%,786.613352%,717.445071%,754.591829%,737.225445%,725.100336%,756.249199%,725.500238%,769.792799%,804.578635%,807.402397%,798.268384%,799.407526%,813.214614%,782.066585%,820.204003%,809.630933%,870.995679%,867.328956%,828.376692%,862.435598%,857.444608%,893.633028%,816.015235%,855.437557%,865.222830%,902.275148%,904.332026%,903.234698%,891.472633%,872.299635%,883.547638%,907.742388%,889.744254%,888.482932%,914.694608%,934.122806%,922.319671%,935.637635%,964.320789%,949.859894%,978.224016%,969.716031%,984.163477%,985.186017%
696,40.761328%,84.819138%,129.983240%,182.431768%,223.790389%,231.518674%,255.004999%,307.937324%,347.331718%,377.157038%,352.237988%,390.662165%,436.268134%,446.103579%,490.794121%,496.975073%,467.535739%,521.098425%,494.643779%,538.907431%,565.114755%,565.518463%,617.349394%,615.646862%,607.972432%,651.140929%,606.470342%,635.949120%,653.416171%,713.239024%,678.534241%,686.760092%,630.849821%,722.936011%,714.116400%,695.002743%,742.100820%,724.606617%,736.422858%,783.849125%,761.446215%,764.740435%,756.227980%,778.088935%,828.836093%,820.960902%,831.692679%,825.411458%,802.038078%,815.892017%,852.463482%,889.061015%,867.968577%,829.111357%,852.694629%,855.153518%,903.916860%,923.820740%,854.727629%,845.454705%,875.633216%,895.335739%,858.726815%,761.069084%,914.083518%,908.887260%,931.841092%,940.098585%,940.116921%,910.629605%,917.424981%,933.239617%,978.268306%,949.523057%,916.187417%,983.447229%,972.651714%,979.906379%,980.141076%,1019.368173%
720,42.829000%,87.132004%,124.678417%,180.202111%,222.305308%,226.873721%,246.161078%,298.460335%,351.946923%,375.930802%,354.789905%,365.822799%,417.013284%,460.982582%,498.982291%,517.632852%,497.617710%,525.325930%,543.737075%,553.498554%,587.449139%,568.112437%,589.915924%,618.490109%,677.885116%,663.012960%,637.960266%,629.605881%,684.849789%,703.509123%,729.684502%,719.826897%,693.277469%,734.504093%,741.998432%,757.966766%,782.262549%,722.290719%,739.400525%,822.180862%,799.132885%,788.434534%,773.886940%,773.765432%,812.792705%,831.986548%,842.578178%,863.615927%,825.612897%,893.436037%,883.585385%,867.700765%,896.199343%,858.255351%,847.991841%,876.626255%,892.354263%,937.748021%,896.731655%,877.380881%,913.230022%,928.534053%,909.195115%,985.013803%,890.609529%,946.696494%,964.785830%,961.319606%,968.799195%,938.542434%,909.155328%,926.708998%,950.830348%,962.113969%,945.109666%,948.760645%,1006.476560%,987.769542%,993.512578%,1031.414149%
744,44.248121%,87.214022%,133.751056%,179.652258%,225.988272%,226.343702%,260.632737%,313.674469%,337.853749%,393.980088%,381.136447%,400.697198%,414.635576%,447.804838%,491.593411%,523.322476%,495.409273%,511.004548%,562.708227%,553.265099%,627.985516%,584.792357%,595.075972%,633.996455%,642.886943%,657.815147%,626.603572%,666.422740%,685.776606%,686.801094%,724.464828%,768.436506%,694.105421%,724.705385%,726.508022%,782.587080%,749.875343%,736.887460%,744.836748%,819.541916%,793.653717%,844.098886%,832.051756%,804.423920%,832.736778%,862.646236%,843.601646%,865.323445%,809.426069%,839.315412%,869.536697%,883.714838%,851.584610%,838.375460%,849.893604%,880.003076%,906.136753%,838.743310%,808.274056%,858.142829%,913.138571%,917.359004%,969.342109%,946.080305%,905.762551%,889.142014%,912.682603%,975.890776%,985.501108%,934.876670%,961.857152%,947.293293%,967.675149%,999.390481%,941.711681%,940.857264%,973.625842%,992.942818%,1006.203873%,1026.429769%
768,46.767912%,95.055341%,141.220683%,171.936414%,219.166648%,222.657352%,273.238091%,288.599746%,307.485919%,397.158032%,384.087838%,413.358983%,422.485678%,469.953498%,489.661896%,541.069077%,508.340849%,535.565016%,573.956813%,584.566120%,618.186947%,584.951513%,584.272346%,606.860548%,660.595084%,656.951676%,658.518450%,654.708098%,720.764854%,685.572893%,711.773649%,740.488223%,696.102380%,691.639760%,728.611707%,799.974863%,753.610433%,744.924939%,763.810670%,786.763385%,801.747011%,805.395615%,761.929482%,750.283348%,800.698526%,850.079124%,857.814266%,875.513451%,815.752337%,873.234437%,854.254734%,844.986999%,895.007716%,875.730426%,868.405431%,871.354868%,787.890122%,964.480567%,896.716312%,914.055047%,932.514383%,956.988309%,949.410814%,957.731205%,926.612304%,938.643852%,962.114863%,961.087075%,983.925961%,947.376290%,922.808912%,971.706128%,977.747440%,1033.840109%,969.553766%,990.424790%,1010.661375%,1014.022817%,1042.048293%,946.842792%
792,43.393136%,97.737949%,144.045833%,187.063197%,227.108069%,228.302557%,264.422505%,327.413043%,345.967459%,339.668842%,368.804834%,423.777276%,414.051163%,482.144768%,503.516843%,548.225450%,515.833041%,535.797119%,589.494199%,579.666224%,612.020450%,583.851537%,605.688460%,638.291944%,661.576413%,697.946470%,627.280440%,680.153631%,699.446729%,706.878402%,732.331415%,740.778664%,734.906273%,730.612129%,755.444898%,790.443471%,782.794724%,762.412320%,792.519297%,788.624165%,821.676487%,820.813833%,778.328902%,799.048281%,850.919212%,835.382724%,856.244682%,885.406011%,835.190901%,869.936675%,901.136648%,857.390310%,874.130799%,846.422440%,920.554068%,870.161851%,859.566319%,965.926964%,876.989220%,916.025982%,930.481312%,916.184436%,929.976363%,929.569607%,940.012545%,965.152298%,939.389644%,978.792633%,985.299412%,941.194571%,930.661256%,988.389952%,1000.681639%,999.352843%,973.851189%,978.598940%,1009.644584%,1013.124978%,1004.663724%,1028.676060%
816,44.455019%,100.182817%,147.522507%,195.102725%,237.253054%,254.434728%,293.173143%,313.813033%,355.192684%,362.101637%,380.908303%,420.578755%,460.791973%,460.180110%,530.366092%,533.626080%,474.421774%,540.827023%,559.187269%,615.973631%,621.756053%,585.315456%,630.838589%,609.645957%,666.509943%,681.703918%,618.082506%,711.736379%,678.934440%,724.858987%,730.076706%,752.902845%,700.899351%,751.539911%,736.937764%,810.125884%,817.506587%,774.661671%,760.903684%,807.017049%,823.713683%,819.845159%,768.393657%,820.155971%,853.370517%,856.302805%,861.411084%,922.252019%,842.317174%,871.436719%,830.297577%,855.457866%,920.709997%,872.721061%,877.446695%,917.568770%,929.443583%,912.045903%,902.676684%,918.114809%,941.449746%,944.179782%,968.363551%,966.660227%,944.975004%,922.718858%,970.937566%,979.787647%,978.486476%,984.957870%,946.605522%,980.133935%,989.000205%,1010.787846%,986.467802%,999.206983%,1013.014838%,980.458805%,1027.474644%,1077.212308%
840,49.296046%,81.913322%,153.658683%,198.482766%,215.215530%,248.336360%,259.323308%,332.521128%,364.860325%,420.569905%,390.996036%,313.891952%,448.139756%,507.459446%,547.354217%,566.069585%,513.733455%,564.953643%,591.017397%,619.172404%,628.696647%,634.484313%,645.982527%,673.647630%,664.599683%,719.250431%,662.736720%,702.722789%,703.364287%,771.482140%,759.968326%,800.087621%,700.457409%,733.824292%,775.706086%,797.808599%,829.395783%,769.234969%,816.502650%,828.795239%,819.040339%,792.873159%,820.396925%,832.377509%,823.809427%,842.143834%,887.349756%,923.735974%,857.746127%,907.308542%,889.122954%,906.146518%,951.546052%,898.521128%,899.157815%,909.790914%,926.799414%,966.539766%,921.710248%,924.030861%,950.655276%,971.996826%,917.645510%,967.806450%,947.989700%,974.601888%,988.242750%,958.362253%,1009.193481%,976.636581%,985.074049%,981.796267%,992.725080%,1023.118301%,1005.016733%,1003.361310%,994.800364%,1003.474475%,1046.953074%,1051.365029%
864,48.449971%,100.633418%,148.576531%,198.106034%,239.873712%,251.496066%,288.338111%,336.579665%,393.704855%,442.214994%,405.105241%,421.915774%,467.463604%,513.347027%,511.320449%,578.607122%,565.670108%,562.657718%,595.662749%,628.766261%,669.179224%,627.166642%,612.100631%,647.163080%,675.667915%,727.024665%,651.382865%,691.872104%,711.685815%,762.326491%,764.963964%,779.631019%,734.449181%,763.432503%,836.215436%,812.842435%,808.118982%,761.057575%,808.751666%,829.427610%,835.286240%,830.592447%,805.520991%,841.595799%,828.923443%,864.471436%,876.857861%,908.283709%,893.770451%,839.215985%,872.696215%,911.982964%,966.039169%,882.209092%,927.436951%,935.741392%,928.920272%,977.408033%,935.088788%,933.203084%,942.284167%,948.167160%,976.756373%,1015.053519%,963.667935%,1007.440132%,984.803042%,1008.202359%,1023.541384%,977.429369%,1009.169888%,999.586614%,1016.690378%,1024.539832%,988.094123%,999.910537%,1041.605589%,1029.323916%,1062.492954%,1045.053350%
888,51.498762%,101.174467%,153.213309%,209.197289%,259.422626%,247.338061%,279.495912%,344.914410%,407.405151%,424.610081%,398.578981%,443.940895%,462.052248%,503.841911%,557.563850%,599.596450%,551.062505%,559.955662%,632.126333%,646.020614%,681.327590%,642.820236%,629.130223%,649.669287%,714.712036%,735.813879%,711.278231%,711.552461%,748.085110%,758.930270%,784.283454%,774.501825%,723.366202%,771.383849%,778.913663%,846.278716%,885.740576%,801.667765%,820.585271%,834.093452%,850.125050%,875.041379%,797.746388%,856.488903%,842.064088%,872.246819%,915.583003%,940.417727%,874.190796%,930.998302%,894.375301%,963.510189%,933.183033%,915.396880%,920.143596%,908.999434%,976.588165%,972.891176%,930.661178%,932.530263%,953.158281%,1013.025993%,1002.730302%,999.732287%,920.907730%,946.862023%,1008.013291%,1026.656958%,1062.365415%,954.182915%,1000.808694%,1017.492352%,1072.796554%,1057.161193%,1018.836305%,1015.701612%,1010.550585%,1039.541859%,1053.424035%,1071.103211%
912,50.895320%,101.666352%,158.363190%,215.933553%,252.852540%,260.241189%,295.164821%,364.046878%,385.529860%,426.835466%,432.875735%,427.234022%,485.114757%,524.166173%,525.339318%,572.371022%,567.320804%,585.520649%,595.599034%,632.185028%,664.535993%,644.272512%,660.748075%,665.090547%,712.395123%,699.602846%,686.024726%,727.579181%,733.609079%,760.059875%,805.261816%,814.398087%,762.421072%,772.677931%,818.019100%,817.296003%,833.992311%,794.485130%,849.538499%,844.499119%,896.978011%,862.713481%,823.382825%,829.594006%,870.048699%,816.974166%,902.282614%,920.983941%,748.308573%,899.077724%,900.180171%,924.591587%,939.368381%,902.536942%,904.248764%,940.708675%,959.168588%,969.633367%,937.416116%,955.098314%,968.786287%,982.939069%,992.792423%,1016.855392%,981.067252%,1002.751243%,997.339768%,1035.378613%,1037.704132%,990.654783%,1032.024520%,1058.980815%,1024.658234%,1022.531051%,1001.503078%,1036.097975%,1041.890052%,1035.623747%,1089.166915%,1116.046551%
936,44.840673%,109.882682%,152.402662%,217.854117%,262.653784%,259.169193%,333.793167%,352.675207%,393.895215%,456.739585%,397.103131%,437.744209%,471.760332%,509.471305%,553.700425%,553.245294%,556.593675%,581.310670%,568.466240%,597.544645%,714.632688%,637.992332%,665.246969%,654.007267%,720.488755%,731.471854%,664.982223%,677.698122%,706.727334%,753.927967%,816.789851%,807.723934%,773.288645%,742.612428%,818.332228%,819.663776%,810.739987%,778.225500%,854.327053%,802.899493%,836.227310%,860.671106%,847.656037%,847.183654%,903.132711%,886.696483%,911.088042%,941.036013%,872.090971%,861.059069%,906.907954%,939.143365%,904.660398%,927.240581%,939.527633%,941.672500%,964.322207%,994.540725%,972.240149%,949.315008%,971.852107%,996.893538%,1035.366700%,1011.745022%,971.635430%,1002.917943%,996.790629%,1038.165955%,1027.767846%,995.385286%,1012.453255%,1015.025507%,1026.165147%,1052.557397%,1046.844107%,1029.980419%,1053.901607%,1025.809273%,1081.174516%,1087.519381%
960,55.750343%,102.462459%,169.487162%,214.428651%,271.492133%,260.199604%,307.273526%,370.315120%,402.224250%,460.198176%,424.105567%,454.140176%,502.258440%,542.477893%,558.134127%,590.184721%,530.609974%,553.088316%,627.403431%,651.029353%,694.234673%,636.635058%,668.670457%,710.610949%,704.963406%,735.762631%,715.679674%,719.840577%,737.716728%,805.160154%,796.916501%,809.915333%,766.539075%,789.054706%,787.333970%,852.534740%,870.865050%,826.260907%,855.065999%,841.405677%,881.388478%,903.941978%,845.990757%,855.324501%,881.717985%,893.501090%,915.517942%,941.275001%,912.082098%,917.218219%,920.491079%,953.415474%,956.849196%,925.709895%,961.529706%,943.020112%,985.117526%,990.858764%,916.805612%,934.508838%,984.964718%,1009.013037%,1039.065766%,1027.391462%,982.576828%,984.017099%,1022.338446%,1045.759225%,1046.503232%,1010.966713%,1037.095029%,1021.974267%,1045.509813%,1093.019504%,1008.045000%,1009.652309%,1062.207751%,1075.569537%,1076.148833%,1088.448269%
